Match_ID,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
14.4.2024_Leverkusen_Werder Bremen_5_0,20.0,7.0,10.0,3.0,56.0,44.0,631.0,496.0,90.0,84.0,10.0,4.0,2.0,1.0,0.0,0.0,5.0,1.0,7.0,0.0
19.4.2024_Eintracht Frankfurt_Augsburg_3_1,12.0,6.0,7.0,1.0,63.0,37.0,586.0,347.0,81.0,72.0,2.0,19.0,3.0,3.0,0.0,0.0,1.0,3.0,6.0,5.0
20.4.2024_Heidenheim_RB Leipzig_1_2,10.0,12.0,4.0,4.0,39.0,61.0,363.0,583.0,73.0,84.0,13.0,8.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0
20.4.2024_Wolfsburg_Bochum_1_0,9.0,13.0,5.0,1.0,45.0,55.0,354.0,402.0,67.0,72.0,11.0,16.0,4.0,3.0,0.0,0.0,3.0,6.0,5.0,8.0
20.4.2024_Köln_Darmstadt 98_0_2,19.0,12.0,4.0,6.0,58.0,42.0,484.0,362.0,79.0,69.0,10.0,13.0,0.0,1.0,0.0,0.0,7.0,0.0,4.0,3.0
20.4.2024_Hoffenheim_Mönchengladbach_4_3,28.0,13.0,9.0,7.0,60.0,40.0,622.0,422.0,87.0,80.0,6.0,11.0,1.0,3.0,0.0,0.0,1.0,1.0,6.0,5.0
20.4.2024_Union Berlin_Bayern_1_5,15.0,19.0,4.0,9.0,36.0,64.0,389.0,716.0,84.0,92.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0
21.4.2024_Werder Bremen_VfB Stuttgart_2_1,9.0,15.0,2.0,5.0,30.0,70.0,327.0,742.0,75.0,87.0,11.0,10.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,7.0
21.4.2024_Dortmund_Leverkusen_1_1,8.0,13.0,2.0,3.0,48.0,52.0,495.0,525.0,84.0,87.0,14.0,11.0,4.0,3.0,0.0,0.0,0.0,4.0,2.0,6.0
21.4.2024_Freiburg_Mainz_1_1,6.0,16.0,3.0,3.0,39.0,61.0,362.0,547.0,70.0,80.0,17.0,15.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0
26.4.2024_Bochum_Hoffenheim_3_2,36.0,10.0,13.0,4.0,45.0,55.0,337.0,418.0,68.0,72.0,13.0,11.0,1.0,1.0,0.0,0.0,2.0,4.0,10.0,4.0
27.4.2024_Augsburg_Werder Bremen_0_3,13.0,15.0,1.0,6.0,55.0,45.0,404.0,340.0,77.0,75.0,18.0,8.0,1.0,2.0,0.0,0.0,3.0,2.0,6.0,4.0
27.4.2024_Freiburg_Wolfsburg_1_2,15.0,12.0,3.0,4.0,51.0,49.0,397.0,387.0,80.0,79.0,13.0,8.0,4.0,2.0,1.0,0.0,3.0,2.0,3.0,6.0
27.4.2024_Bayern_Eintracht Frankfurt_2_1,20.0,10.0,9.0,3.0,62.0,38.0,673.0,418.0,89.0,82.0,11.0,7.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,2.0
27.4.2024_RB Leipzig_Dortmund_4_1,21.0,12.0,7.0,5.0,38.0,62.0,343.0,545.0,85.0,87.0,11.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,8.0
27.4.2024_Leverkusen_VfB Stuttgart_2_2,14.0,11.0,6.0,4.0,49.0,51.0,485.0,513.0,80.0,83.0,10.0,19.0,4.0,3.0,0.0,0.0,1.0,2.0,5.0,2.0
28.4.2024_Mönchengladbach_Union Berlin_0_0,13.0,14.0,4.0,7.0,52.0,48.0,542.0,516.0,75.0,77.0,3.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0
28.4.2024_Mainz_Köln_1_1,16.0,17.0,4.0,6.0,38.0,62.0,251.0,418.0,63.0,76.0,17.0,13.0,4.0,4.0,1.0,0.0,1.0,1.0,6.0,6.0
28.4.2024_Darmstadt 98_Heidenheim_0_1,11.0,17.0,3.0,5.0,45.0,55.0,386.0,441.0,75.0,78.0,14.0,12.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,8.0
3.5.2024_Hoffenheim_RB Leipzig_1_1,20.0,8.0,8.0,4.0,56.0,44.0,586.0,474.0,88.0,85.0,6.0,8.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0
4.5.2024_VfB Stuttgart_Bayern_3_1,24.0,10.0,10.0,3.0,61.0,39.0,640.0,424.0,91.0,86.0,10.0,8.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0
4.5.2024_Werder Bremen_Mönchengladbach_2_2,18.0,17.0,6.0,6.0,56.0,44.0,621.0,497.0,88.0,84.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0
4.5.2024_Dortmund_Augsburg_5_1,21.0,22.0,10.0,4.0,61.0,39.0,575.0,359.0,87.0,83.0,4.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,9.0
4.5.2024_Wolfsburg_Darmstadt 98_3_0,21.0,6.0,7.0,1.0,54.0,46.0,530.0,466.0,85.0,82.0,11.0,13.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,2.0
4.5.2024_Köln_Freiburg_0_0,19.0,4.0,7.0,0.0,56.0,44.0,471.0,378.0,77.0,74.0,10.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
5.5.2024_Union Berlin_Bochum_3_4,12.0,18.0,5.0,5.0,48.0,52.0,357.0,389.0,65.0,65.0,13.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0
5.5.2024_Eintracht Frankfurt_Leverkusen_1_5,17.0,9.0,5.0,7.0,56.0,44.0,514.0,421.0,85.0,84.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,5.0
5.5.2024_Heidenheim_Mainz_1_1,15.0,10.0,5.0,4.0,45.0,55.0,429.0,524.0,76.0,78.0,8.0,8.0,2.0,3.0,0.0,0.0,2.0,2.0,6.0,3.0
10.5.2024_Augsburg_VfB Stuttgart_0_1,9.0,19.0,1.0,7.0,23.0,77.0,226.0,763.0,72.0,91.0,15.0,9.0,4.0,2.0,0.0,0.0,4.0,0.0,5.0,5.0
11.5.2024_Mönchengladbach_Eintracht Frankfurt_1_1,6.0,17.0,3.0,2.0,44.0,56.0,434.0,546.0,80.0,82.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0
11.5.2024_Köln_Union Berlin_3_2,18.0,13.0,5.0,6.0,63.0,37.0,441.0,262.0,76.0,64.0,15.0,16.0,3.0,2.0,0.0,0.0,0.0,1.0,6.0,8.0
11.5.2024_Freiburg_Heidenheim_1_1,20.0,8.0,4.0,3.0,57.0,43.0,515.0,404.0,84.0,80.0,9.0,11.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0
11.5.2024_RB Leipzig_Werder Bremen_1_1,13.0,11.0,5.0,2.0,44.0,56.0,458.0,580.0,86.0,87.0,11.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0
11.5.2024_Mainz_Dortmund_3_0,14.0,9.0,6.0,2.0,31.0,69.0,279.0,626.0,72.0,87.0,14.0,11.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0
12.5.2024_Darmstadt 98_Hoffenheim_0_6,10.0,12.0,0.0,7.0,40.0,60.0,427.0,648.0,82.0,88.0,9.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0
12.5.2024_Bayern_Wolfsburg_2_0,6.0,5.0,3.0,2.0,60.0,40.0,733.0,506.0,91.0,87.0,7.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0
12.5.2024_Bochum_Leverkusen_0_5,3.0,29.0,0.0,10.0,32.0,68.0,294.0,619.0,71.0,89.0,5.0,10.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,6.0
18.5.2024_Union Berlin_Freiburg_2_1,13.0,13.0,5.0,4.0,36.0,64.0,303.0,516.0,77.0,84.0,14.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0
18.5.2024_Hoffenheim_Bayern_4_2,17.0,11.0,9.0,4.0,48.0,52.0,457.0,510.0,86.0,87.0,7.0,9.0,3.0,1.0,0.0,0.0,1.0,3.0,6.0,5.0
18.5.2024_Wolfsburg_Mainz_1_3,13.0,12.0,3.0,6.0,65.0,35.0,483.0,269.0,77.0,63.0,13.0,15.0,2.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0
18.5.2024_Leverkusen_Augsburg_2_1,20.0,10.0,8.0,2.0,66.0,34.0,733.0,388.0,92.0,81.0,6.0,8.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,4.0
18.5.2024_Eintracht Frankfurt_RB Leipzig_2_2,22.0,9.0,6.0,5.0,46.0,54.0,424.0,506.0,78.0,82.0,10.0,11.0,2.0,2.0,0.0,0.0,0.0,3.0,8.0,3.0
18.5.2024_Dortmund_Darmstadt 98_4_0,21.0,6.0,9.0,0.0,74.0,26.0,711.0,252.0,92.0,77.0,4.0,11.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,3.0
18.5.2024_VfB Stuttgart_Mönchengladbach_4_0,21.0,14.0,11.0,5.0,61.0,39.0,706.0,465.0,93.0,89.0,5.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,4.0
18.5.2024_Werder Bremen_Bochum_4_1,26.0,27.0,13.0,7.0,46.0,54.0,358.0,423.0,76.0,78.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0
18.5.2024_Heidenheim_Köln_4_1,16.0,22.0,8.0,9.0,48.0,52.0,389.0,416.0,79.0,80.0,9.0,20.0,1.0,3.0,0.0,0.0,2.0,0.0,5.0,12.0
